Table 1
Date,SPY,QQQ,IWM,DIA,XLF,XLV,XLY,XLP,EEM,EFA,AGG,TLT,GLD,USO,VNQ
2019-11-07,283.446,193.465,152.888,274.031,28.0447,89.8522,118.139,56.1788,38.9366,63.6411,108.568,117.116,138.27,95.04,82.3625
2019-11-08,284.146,194.247,153.305,274.051,28.0359,90.5118,118.179,56.1423,38.5831,63.6049,108.509,116.629,137.39,95.92,82.1649
2019-11-11,283.609,193.985,153.007,274.131,27.9587,90.1378,117.94,56.0594,38.3102,63.5198,108.529,116.688,137.06,95.12,82.3438
2019-11-12,284.2,194.552,153.057,274.261,27.9963,90.6823,117.86,56.2428,38.063,63.5492,108.648,117.24,137.43,94.96,81.7216
2019-11-13,284.297,194.602,152.403,275.02,27.8172,90.7874,117.482,56.6679,37.7726,63.3261,108.837,118.007,137.98,95.68,82.4717
2019-11-14,284.689,194.444,152.353,275.2,27.8745,90.7973,118,56.6501,37.7982,63.149,109.145,119.223,138.56,95.28,83.1105
2019-11-15,286.749,195.886,153.147,277.397,27.9487,92.7284,118.208,56.6679,38.0987,63.5492,109.086,119.091,138.21,96.64,83.5618
2019-11-18,286.968,196.033,152.76,277.727,28.0061,92.413,118.597,56.9648,38.0373,63.6235,109.285,119.314,138.62,95.2,83.9678
2019-11-19,286.882,196.307,153.335,276.798,28.0635,93.0428,117.302,56.8907,38.1151,63.5394,109.365,120.308,138.69,92.56,84.1123
2019-11-20,285.838,195.15,152.75,275.679,27.9309,92.9159,117.034,57.02,37.9485,63.1393,109.633,121.582,138.76,95.2,84.0671
2019-11-21,285.36,194.711,151.986,275.2,27.9023,93.1568,116.386,56.734,37.8688,63.0551,109.475,120.804,138,97.6,82.8855
2019-11-22,286.011,194.838,152.471,276.329,28.1081,93.4871,117.163,56.6403,37.8688,63.2322,109.534,120.962,137.74,96.88,82.5798
2019-11-25,288.222,197.12,155.707,278.257,28.2882,94.5841,118.208,56.7053,38.2488,63.7351,109.643,121.326,137.08,96.88,82.8393
2019-11-26,288.872,197.503,155.816,278.816,28.2605,94.5057,119.005,57.1659,38.1335,63.6979,109.803,122.011,137.74,97.52,83.9403
2019-11-27,290.175,198.877,156.917,279.335,28.3724,94.9908,120.031,57.304,38.1774,63.8652,109.663,121.687,137.01,97.12,84.3393
2019-11-29,289.074,197.974,155.895,278.407,28.3238,94.6585,119.254,57.2882,37.5777,63.42,109.525,121.421,137.86,92.96,83.9501
2019-12-02,286.633,195.964,154.347,275.679,28.1457,94.241,118.278,57.4183,37.5683,63.0933,109.405,119.78,137.79,93.36,82.679
2019-12-03,284.689,194.424,153.891,273.032,27.7519,94.0296,117.074,57.3227,37.3742,62.8604,109.913,122.295,139.11,94.08,83.2109
2019-12-04,286.471,195.417,154.913,274.53,28.0161,94.9064,117.74,57.7053,37.6573,63.4367,109.723,121.088,138.92,97.52,83.553
2019-12-05,286.968,195.808,155.072,274.84,28.1457,94.9064,117.621,57.6856,37.8239,63.3173,109.593,120.488,139,97.52,83.5982
2019-12-06,289.59,197.877,156.907,278.157,28.5238,95.5373,118.547,57.9065,38.0455,63.8945,109.435,119.815,137.62,98.56,83.7702
2019-12-09,288.692,196.975,156.619,277.217,28.4574,94.8688,118.696,57.9518,37.8945,63.558,109.495,120.078,137.58,98.64,83.9315
2019-12-10,288.366,196.808,156.708,276.928,28.4664,95.078,118.487,57.7665,38.0281,63.5864,109.455,120.087,137.97,99.12,83.4428
2019-12-11,289.178,197.857,156.669,277.177,28.401,95.1633,118.796,57.8523,38.5831,63.9209,109.753,121.043,138.92,98.4,82.5964
2019-12-12,291.678,199.347,157.999,279.375,28.9552,96.049,119.851,57.8049,39.2562,64.3494,109.275,119.033,138.43,98.96,81.4778
2019-12-13,291.86,199.993,157.383,279.535,28.8493,95.9816,119.961,58.0091,39.238,64.7956,109.723,120.418,139.05,99.92,81.4974
2019-12-16,293.849,202.012,158.515,280.484,28.9552,97.012,120.479,58.2112,39.3305,65.4872,109.495,119.331,139.04,100.72,82.0824
2019-12-17,293.916,202.13,159.279,280.814,29.0671,96.9168,121.017,58.1205,39.6885,65.1116,109.505,119.16,139.01,101.76,81.3058
2019-12-18,293.936,202.278,159.586,280.624,28.9453,97.0418,121.135,58.0268,39.9039,65.0264,109.285,118.182,139.02,101.92,82.2986
2019-12-19,295.152,203.553,160.281,281.873,28.9354,97.4187,121.514,58.3424,39.9221,65.0264,109.405,118.372,139.38,102.24,83.027
2019-12-20,296.435,204.347,160.509,282.742,28.9749,97.7102,121.703,58.7793,40.0018,65.0734,109.425,118.526,139.52,101.04,83.4821
2019-12-23,296.894,204.885,160.836,283.612,28.9077,98.1159,121.415,58.5278,40.0568,65.1781,109.345,118.362,139.95,101.6,83.0643
2019-12-24,296.904,204.993,161.203,283.292,28.9749,97.985,121.693,58.6007,39.9678,65.1116,109.485,118.69,141.27,102.16,83.2816
2019-12-26,298.482,206.828,161.203,284.33,29.1333,97.9156,123.187,58.658,40.2535,65.3943,109.584,118.98,142.38,103.12,83.6463
2019-12-27,298.405,206.649,160.41,284.6,29.0591,97.9454,123.177,58.9183,40.4156,65.5068,109.733,119.109,142.33,103.28,83.9118
2019-12-30,296.759,205.276,159.993,282.812,28.9749,97.3503,122.39,58.6096,40.1466,65.0167,109.733,118.68,142.63,103.12,83.9924
2019-12-31,297.478,205.669,160.221,283.382,29.0681,97.5456,122.559,58.6678,40.2361,65.318,109.475,117.512,142.9,102.48,84.596
2020-01-02,300.272,209.119,160.331,286.868,29.35,97.8074,124.003,58.2003,41.0513,65.9774,109.783,118.845,143.95,102.48,83.6021
2020-01-03,297.994,207.208,159.695,284.59,29.0393,96.9536,122.958,58.1086,40.2894,65.1585,110.111,120.677,145.86,105.44,84.1211
2020-01-06,299.123,208.531,159.914,285.24,29.0205,97.5556,123.306,58.2299,40.1912,65.4139,110.022,119.991,147.39,105.28,84.2214
2020-01-07,298.29,208.501,159.378,284.01,28.8325,97.3601,123.107,57.7803,40.1638,65.2339,109.903,119.4,147.97,105.04,83.2816
2020-01-08,299.871,210.062,159.874,285.659,29.0205,98.0078,123.475,57.9982,40.3982,65.4207,109.773,118.605,146.86,101.28,83.5382
2020-01-09,301.899,211.854,160.062,287.807,29.2006,98.4343,124.122,58.4045,40.6666,65.5724,109.893,119.024,146.03,99.92,83.492
2020-01-10,301.039,211.306,159.457,286.498,28.9839,98.4641,123.456,58.368,40.8809,65.3278,110.082,120.087,146.91,99.28,84.131
2020-01-13,303.113,213.738,160.499,287.267,29.1818,98.1159,123.834,58.7497,41.5183,65.6663,110.012,119.726,145.82,97.6,85.1415
2020-01-14,302.645,212.893,161.095,287.467,29.1244,98.705,123.794,58.7693,41.2848,65.7318,110.111,120.335,145.69,98.24,84.824
2020-01-15,303.344,212.982,161.879,288.596,28.9651,99.5382,123.525,59.1885,40.9615,65.7318,110.281,121.149,146.54,97.44,85.5888
2020-01-16,305.852,215.032,163.972,291.163,29.2194,100.064,124.62,59.3463,41.2214,66.0048,110.281,120.76,146.31,98.32,86.272
2020-01-17,306.8,216.089,163.535,291.643,29.3035,100.064,125.048,59.4508,41.4552,66.2024,110.151,119.726,146.58,98.64,86.3546
2020-01-21,306.207,216.001,162.166,290.215,29.0591,100.163,124.67,59.6539,40.4065,65.6761,110.47,120.99,146.74,97.92,87.1754
2020-01-22,306.243,216.57,162.057,290.195,29.1432,100.292,124.62,59.7013,40.739,65.8081,110.53,121.421,146.79,95.2,86.5914
2020-01-23,306.609,217.266,161.957,289.925,29.0681,99.7761,124.8,59.6451,40.3168,65.6477,110.649,122.259,147.12,93.28,87.3208
2020-01-24,303.851,215.431,159.944,288.187,28.6999,98.1347,123.077,59.2358,39.9925,65.3659,110.828,123.248,147.98,91.44,87.0211
2020-01-27,298.988,210.991,158.147,283.77,28.2565,97.3701,121.225,59.0484,38.6125,64.0109,111.177,125.152,148.99,88.8,86.6013
2020-01-28,302.119,214.228,159.437,285.689,28.5851,97.857,122.43,59.1234,38.9357,64.6136,111.078,124.174,147.66,90,86.9473
2020-01-29,301.87,214.581,158.564,285.689,28.5396,97.5853,122.36,58.8256,39.1244,64.6224,111.326,125.391,148.46,89.28,86.6288
2020-01-30,302.865,215.335,158.564,286.928,28.8978,96.8792,122.151,59.5237,38.541,64.5657,111.336,125.41,148.47,88.64,86.6927
2020-01-31,297.351,211.933,155.25,280.834,28.2932,94.9451,122.47,58.8532,37.7617,63.4758,111.675,126.556,149.33,86.72,85.634
2020-02-03,299.553,215.131,156.997,282.392,28.493,95.809,123.336,58.8532,38.182,63.6255,111.884,126.456,148.36,83.92,85.9171
2020-02-04,304.128,220.061,159.348,286.438,28.7662,97.4871,125.566,59.2082,39.1692,64.6889,111.506,124.75,146.43,83.52,86.8019
2020-02-05,307.653,220.778,161.819,291.233,29.3421,99.3597,126.204,59.6835,39.3918,65.3102,111.336,123.381,146.61,85.6,86.8559
2020-02-06,308.685,222.679,161.452,292.113,29.3035,99.4489,125.914,59.7851,39.4285,65.4872,111.406,123.932,147.4,85.92,87.1498
2020-02-07,307.03,221.717,159.447,289.575,29.2006,98.6822,125.367,59.8591,38.8825,64.867,111.734,125.48,147.79,84.64,87.1302
2020-02-10,309.347,224.402,160.36,291.323,29.2857,99.2109,126.791,60.1125,39.0978,64.9981,111.864,125.829,148.17,83.36,88.1063
2020-02-11,309.863,224.442,161.482,291.313,29.3886,99.7861,127.786,59.8867,39.6079,65.4403,111.724,125.198,147.66,84,88.7698
2020-02-12,311.872,226.628,162.593,294.08,29.4084,99.9156,129.091,59.8591,40.1466,65.6663,111.606,124.565,147.54,86.48,89.3007
2020-02-13,311.537,226.345,163.02,293.181,29.3985,99.4489,128.871,60.2121,39.6171,65.2055,111.684,125.04,148.38,86.72,89.8364
2020-02-14,312.045,226.993,162.394,292.912,29.4371,99.5184,128.683,60.3532,39.6344,65.093,111.804,125.587,149,87.6,90.7673
2020-02-18,311.231,227.078,162.037,291.323,29.1818,99.1811,128.673,60.1392,39.3734,64.6791,111.954,126.456,150.91,87.6,90.6671
2020-02-19,312.697,229.255,162.87,292.472,29.3985,99.6178,129.24,60.0741,39.662,64.8963,111.924,126.447,151.79,89.44,89.4461
2020-02-20,311.432,227.118,163.277,291.153,29.3421,98.9927,129.289,60.1204,39.0437,64.5089,112.173,127.45,152.41,90.24,90.5118
2020-02-21,308.206,222.756,161.62,288.127,29.0591,99.0522,127.328,60.222,38.8195,64.2086,112.402,128.633,154.7,89.28,90.7762
2020-02-24,298.003,214.168,156.758,278.007,28.1121,95.934,122.948,58.8354,37.3661,61.6395,112.77,130.534,156.09,85.92,89.5366
2020-02-25,288.969,208.346,151.192,269.206,27.1621,93.019,119.652,57.7714,37.0701,60.624,112.97,131.24,153.3,83.2,87.1115
2020-02-26,287.906,209.404,149.415,268.247,26.9631,93.0091,118.696,57.4449,37.3661,60.6993,112.85,130.534,153.97,81.52,86.1717
2020-02-27,274.985,198.936,144.166,256.069,25.8103,89.8472,113.908,55.1088,36.4685,58.9041,112.87,131.963,154,78.24,81.586
2020-02-28,273.828,199.09,141.527,253.142,25.1107,88.6908,113.171,54.0171,36.3349,58.546,113.697,134.934,148.38,75.6,79.6179
2020-03-02,285.687,209.346,146.081,265.539,26.3972,92.8475,117.064,56.9075,37.1242,59.2983,113.437,133.961,149.2,79.36,83.0172
2020-03-03,277.494,202.659,143.095,257.857,25.4026,90.5394,114.236,56.1335,36.8725,58.819,114.205,136.035,153.89,79.12,82.8265
2020-03-04,289.159,211.109,147.163,269.396,26.2457,95.7594,118.189,58.8897,37.5271,60.578,114.115,134.58,154.16,78.88,85.9544
2020-03-05,279.56,204.678,142.49,259.996,24.9791,93.5357,113.768,57.7803,36.7378,58.9696,114.473,137.934,157.49,76.88,84.1123
2020-03-06,274.939,201.237,139.661,257.418,24.129,93.0388,112.025,57.3237,35.9859,58.0852,115.319,145.121,157.55,69.84,82.6623
2020-03-09,253.442,187.259,126.088,237.388,21.5423,88.2018,104.957,54.8297,33.5278,53.579,115.17,149.052,157.81,52.16,76.2894
2020-03-10,266.562,197.445,130.016,249.076,22.8089,91.2278,110.771,56.4036,35.2321,55.5543,113.855,141.403,154.48,57.92,79.5117
2020-03-11,253.565,188.846,121.751,234.511,21.5699,87.7426,104.708,53.6375,33.591,52.724,112.222,136.207,153.93,55.52,74.7343
2020-03-12,229.321,171.534,108.295,210.915,19.2365,81.1917,94.1358,48.5983,30.2282,46.9294,107.752,137.056,147.79,52.32,67.164
2020-03-13,248.923,186.073,115.539,230.815,21.7689,86.8222,99.9587,52.7322,32.4078,49.7694,109.445,133.961,143.28,55.68,73.0248
2020-03-16,221.675,163.79,100.219,201.364,18.7833,78.2619,87.2969,49.1554,28.3636,44.6342,111.247,142.634,141.64,48.4,60.0813
2020-03-17,233.657,176.182,104.823,212.274,19.8045,83.1753,90.6581,53.3012,30.3189,46.8071,108.399,133.121,143.56,45.68,63.5524
2020-03-18,221.817,170.838,96.6825,198.288,18.1222,80.4161,85.4521,51.9334,27.6995,44.1265,104.267,125.596,140.7,37.68,57.5078
2020-03-19,222.297,171.87,100.467,200.196,18.5191,78.7696,88.4299,50.2018,27.9148,44.8123,106.586,129.024,138.04,42.96,57.7103
2020-03-20,212.706,165.114,98.0776,190.836,17.857,75.7417,85.8016,46.9475,28.1209,44.2575,107.662,138.731,140.11,39.52,54.8339
2020-03-23,207.27,165.252,96.6259,185.091,16.819,71.8081,85.9439,45.56,27.4479,43.74,110.221,144.449,146.3,39.04,52.2899
2020-03-24,226.049,178.075,105.468,205.501,18.906,77.3425,94.0034,47.8823,29.5111,47.4469,111.088,141.758,153.4,39.84,56.9927
2020-03-25,229.446,176.742,106.767,210.865,19.4195,78.3719,95.654,47.7531,30.5506,48.9887,112.232,141.429,151.3,40.64,60.0617
2020-03-26,242.837,186.063,113.416,223.832,20.6387,83.5779,99.6106,50.3664,31.7092,51.1802,112.581,142.131,153.24,38.64,64.2975
2020-03-27,235.601,179.681,109.268,215.151,20.0104,81.7877,96.2723,50.1307,29.906,49.7225,113.069,145.924,152.25,35.76,64.3624
2020-03-30,243.268,186.2,111.709,221.864,20.3913,85.6181,98.2904,52.0902,30.3977,50.7292,113.179,144.724,152.92,33.84,65.7681
2020-03-31,239.64,184.602,111.134,218.018,19.8302,85.2422,96.3022,51.0301,30.6046,50.287,112.87,143.547,148.05,33.68,64.1776
2020-04-01,228.856,176.752,103.543,208.198,18.619,82.0009,92.0012,50.1702,29.295,48.0564,112.482,145.562,149.45,35.04,59.9594
2020-04-02,234.128,180.358,104.545,212.764,19.087,84.2702,92.3437,51.4531,30.2832,48.9985,112.651,146.489,151.9,40.88,60.1629
2020-04-03,230.748,177.787,101.578,209.407,18.7051,83.5105,90.7337,51.8545,29.708,47.8793,112.73,146.823,152.65,47.2,59.29
2020-04-06,246.252,190.503,109.338,225.27,20.048,87.8884,98.2904,53.7844,31.3318,50.4191,113.288,146.454,156.88,43.84,63.6821
2020-04-07,246.491,190.425,109.626,225.34,20.2478,87.1663,99.7401,53.1671,31.4929,50.7008,113.447,144.919,156.04,40.72,64.269
2020-04-08,254.781,194.474,114.637,233.023,21.1356,90.7567,102.897,53.955,31.8152,51.1146,113.537,143.865,154.65,42.96,68.6532
2020-04-09,258.638,194.761,120.123,235.81,22.2666,91.2566,104.738,54.4589,31.6999,52.271,114.971,144.134,158.69,39.84,72.5009
2020-04-13,256.283,196.838,116.869,232.653,21.4571,90.4582,104.708,54.0565,31.7448,51.7731,114.423,142.818,161.41,39.44,69.4515
2020-04-14,263.836,205.405,119.231,238.347,21.5531,93.4614,108.81,56.3523,32.47,52.6946,114.483,142.783,162.68,37.28,71.3998
2020-04-15,258.244,203.062,114.369,233.762,20.6199,92.9803,106.43,55.4628,31.6357,51.0481,114.961,146.557,161.85,35.44,68.5688
2020-04-16,259.48,206.768,113.515,234.022,20.2578,95.0096,107.714,55.8267,31.8062,51.0765,115.111,148.215,161.71,34.88,67.7892
2020-04-17,266.478,208.748,118.507,241.215,21.3255,96.9833,110.881,56.6797,32.5149,52.4315,114.971,146.233,158.57,33.68,69.9292
2020-04-20,261.785,206.268,117.107,235.44,20.9524,96.2156,108.94,55.5653,32.102,51.6508,114.801,147.394,159.7,30,67.3302
2020-04-21,253.844,198.651,114.309,229.067,20.2766,93.2878,106.122,54.385,31.2146,50.645,114.861,149.275,158.61,22.48,66.1082
2020-04-22,259.48,204.542,115.698,233.582,20.4963,94.7111,108.402,54.9086,32.0654,51.5001,114.861,147.732,161.73,20.08,67.1178
2020-04-23,259.461,204.101,116.839,233.882,20.4101,95.2308,108.372,54.4225,31.9499,51.3406,115.14,148.524,163.34,21.12,66.5574
2020-04-24,263.086,207.336,118.834,236.629,20.7061,96.5141,110.224,55.0043,31.9041,51.9335,115.081,148.879,162.64,20.56,66.8426
2020-04-27,266.867,209.012,123.567,240.115,21.4106,97.75,112.275,55.1631,32.5508,52.6193,114.543,146.1,161.56,17.52,69.1301
2020-04-28,265.644,205.052,125.353,239.886,21.6393,95.7792,112.723,55.4726,32.6138,53.0146,115.001,147.776,160.84,17.04,69.6992
2020-04-29,272.602,212.334,131.515,245.23,22.2666,96.4169,115.202,55.238,33.5637,54.3402,115.081,147,161.73,18,70.7471
2020-04-30,270.067,212.247,126.524,242.003,21.7045,95.9726,114.485,54.5812,32.8556,53.2122,114.821,145.306,158.8,19.12,69.9292
2020-05-01,262.917,206.268,121.503,236.08,21.0098,94.1448,110.214,53.9816,31.6724,52.0548,114.593,146.546,159.78,18.86,67.568
2020-05-04,263.631,208.679,122.029,236.22,20.8198,94.0962,110.801,53.955,32.0122,52.0372,114.692,145.856,160.34,19.67,67.2397
2020-05-05,266.076,211.04,122.962,237.598,20.7525,96.1383,111.209,53.9994,32.1926,52.1311,114.603,144.922,161.02,21.51,67.568
2020-05-06,264.265,212.334,122.058,235.66,20.3052,95.1842,111.189,53.4106,32.0927,51.7926,114.135,142.587,158.95,20.85,66.3559
2020-05-07,267.463,215.071,123.726,237.708,20.7803,95.1742,112.942,53.2608,32.3538,52.5723,114.493,144.963,161.39,20.47,67.3016
2020-05-08,271.875,218.031,128.508,242.403,21.2286,95.6661,115.132,54.4501,33.0352,53.4665,114.185,143.084,160.42,21.47,68.9
2020-05-11,271.933,219.972,127.873,241.344,20.8198,97.3017,114.873,54.3751,32.8208,53.4186,113.835,141.968,159.42,21.17,67.8973
2020-05-12,266.506,215.354,123.279,236.878,20.2766,95.8288,112.365,53.9165,32.6937,52.7426,114.135,143.426,160.04,20.97,64.8107
2020-05-13,261.795,212.669,119.141,231.644,19.6759,94.7894,110.433,53.4274,32.6322,52.3376,114.323,144.435,161.58,20.6,63.2398
2020-05-14,264.945,215.081,119.538,235.55,20.1826,95.8288,112.075,53.2973,32.7576,51.8396,114.683,145.839,163.01,21.45,63.462
2020-05-15,266.162,216.473,121.444,235.71,20.048,96.6371,113.38,53.7656,32.3089,51.8865,114.752,145.465,163.93,22.39,63.2133
2020-05-18,274.267,220.499,128.797,244.711,21.0772,97.4286,117.681,54.6187,33.5728,53.9831,114.583,142.271,162.69,24.31,66.9517
2020-05-19,271.454,219.962,126.276,241.005,20.5625,96.2623,117.252,53.6168,33.3036,53.2415,114.712,142.809,164.26,24.44,66.0522
2020-05-20,276.056,224.343,130.106,244.511,21.0188,96.3803,118.776,54.2539,33.743,54.35,115.011,143.234,164.65,25.34,66.641
2020-05-21,274.153,221.903,130.345,243.801,20.9524,95.6661,119.204,53.6542,33.3575,53.7209,115.101,143.584,162.25,26.6,66.6951
2020-05-22,274.679,222.669,130.979,243.662,20.8782,95.8685,119.025,53.8416,32.6679,53.5693,115.16,144.461,163.21,25.57,67.5975
2020-05-26,278.05,222.071,134.73,248.996,21.9618,95.6939,120.917,54.1315,33.385,55.1033,114.971,142.518,160.89,25.66,70.1239
2020-05-27,282.192,223.276,138.917,254.491,22.9148,96.6848,122.997,54.9471,33.4912,55.7695,115.14,142.261,161.18,25,71.5198
2020-05-28,281.666,222.981,135.633,253.073,22.5536,97.9454,121.494,55.4342,33.2605,56.2978,115.061,141.728,161.72,25.03,71.8589
2020-05-29,282.93,226.266,134.849,253.013,22.2953,99.1315,121.942,55.4894,33.8328,56.1012,115.369,142.746,162.91,25.88,71.1413
2020-06-01,284.078,226.943,136.159,253.991,22.5536,98.1546,123.107,55.874,34.6141,57.3505,115.299,141.782,163.66,26.22,72.7869
2020-06-02,286.432,228.46,137.28,256.559,22.7337,98.7249,124.142,56.025,35.4382,57.8876,115.399,141.263,162.6,27.07,73.3767
2020-06-03,290.251,229.482,140.585,261.844,23.5808,98.5434,126.492,56.0989,36.2635,59.269,115.111,139.386,159.6,27.12,75.7261
2020-06-04,289.466,227.883,140.376,262.003,24.0954,97.74,125.854,55.8267,35.7532,59.0166,114.762,137.371,161.28,27.5,74.9751
2020-06-05,296.894,232.394,145.814,270.195,24.9899,99.3101,128.871,56.6048,36.6938,60.0321,114.831,136.394,158.01,28.87,77.8131
2020-06-08,300.493,234.216,148.631,274.89,25.4679,99.9943,130.833,57.2142,36.9172,60.8128,114.961,136.915,159.72,28.37,79.7427
2020-06-09,298.244,235.912,145.893,272.032,24.9247,98.9629,129.807,56.7458,36.6665,60.0233,115.111,138.47,161.26,28.42,78.4196
2020-06-10,296.568,238.715,141.924,269.116,23.9905,98.8142,128.603,56.587,36.9355,59.8912,115.588,140.521,163.57,28.43,76.427
2020-06-11,279.485,226.903,131.119,250.764,22.0291,93.3166,121.863,54.4401,35.0069,56.6843,115.389,143.176,162.39,26.36,71.5198
2020-06-12,282.822,228.707,134.233,255.45,22.6941,93.9235,123.077,54.4501,35.7532,57.6616,115.509,141.801,162.62,26.43,74.0835
2020-06-15,285.467,231.481,137.359,257.058,23.0098,94.1348,124.232,55.0782,35.4273,57.8984,115.887,141.883,162.33,26.98,75.1304
2020-06-16,290.95,235.47,140.653,262.483,23.372,96.4567,126.85,55.9401,35.6536,58.6145,115.668,139.689,162.25,27.64,76.6099
2020-06-17,289.753,236.198,138.113,260.494,23.0197,96.3605,126.512,55.8563,35.9969,58.8327,115.568,140.273,162.56,27.28,75.4981
2020-06-18,289.868,236.844,138.064,260.126,22.99,96.0292,126.044,56.1463,36.0144,58.5186,115.688,141.763,162.24,27.89,74.6714
2020-06-19,288.212,236.805,137.359,257.498,22.8376,96.9536,125.058,55.8563,36.0051,58.231,115.728,141.883,164.03,28.23,73.5861
2020-06-22,290.068,239.647,138.729,259.016,22.7247,96.5776,126.352,55.6975,36.4466,58.9285,115.698,141.902,165.09,28.98,73.5133
2020-06-23,291.391,241.695,139.304,260.175,22.8307,96.9932,127.358,55.6107,36.7991,59.2524,115.678,140.915,166.48,28.72,73.2096
2020-06-24,283.962,236.696,134.78,253.352,22.0252,94.4651,124.54,54.6759,36.311,57.735,115.658,142.438,165.9,27.25,71.1256
2020-06-25,287.004,238.951,136.833,256.149,22.6109,95.3944,124.71,55.0634,36.4639,58.5558,115.798,142.851,165.8,27.94,72.0339
2020-06-26,280.181,233.321,133.152,249.126,21.6431,94.234,121.793,53.9412,36.0234,57.7066,115.927,144.378,166.54,27.36,70.6508
2020-06-29,284.307,235.872,137.509,254.631,21.8827,95.085,124.092,54.9599,36.1864,58.1752,116.026,143.922,166.63,28.27,72.0152
2020-06-30,287.954,240.481,139.483,256.579,22.1786,96.7046,125.686,55.3642,36.0684,58.0696,116.126,143.224,167.37,28.06,72.8685
2020-07-01,289.974,243.294,138.163,256.019,21.9866,97.4485,126.96,55.4125,36.4732,58.2887,116.186,142.95,166.62,28.35,74.5485
2020-07-02,291.562,244.941,138.729,257.128,22.0152,98.1943,127.458,55.6975,37.3038,58.9285,116.316,143.094,166.98,28.75,74.3351
2020-07-06,296.072,250.961,139.721,261.674,22.4358,99.1811,130.475,55.9687,38.9101,59.8922,116.306,142.51,167.98,28.96,74.2968
2020-07-07,293.019,249.233,137.26,257.738,21.9776,98.3321,128.433,56.4795,38.2599,59.0146,116.474,144.511,169.04,28.79,72.8223
2020-07-08,295.247,252.519,138.283,259.416,22.2072,98.3421,129.797,56.3385,39.2526,59.5106,116.444,143.931,170.09,29.18,72.72
2020-07-09,293.562,254.646,135.474,255.949,21.7381,97.5556,129.659,55.8938,39.2526,58.8327,116.744,146.219,169.63,28.41,72.2659
2020-07-10,296.558,256.372,137.677,259.516,22.4843,97.3215,131.201,56.9243,38.9998,59.4627,116.604,145.483,169.19,29.03,72.488
2020-07-13,293.994,251.107,135.921,259.736,22.5833,97.8769,129.539,56.8375,38.7377,59.0812,116.594,145.961,169.4,28.5,71.624
2020-07-14,297.82,252.891,138.173,265.249,22.6951,99.806,130.823,57.6688,38.792,59.9489,116.784,146.176,170.19,28.88,72.2285
2020-07-15,300.559,253.412,143.244,267.567,23.1474,101.135,132.685,57.7172,38.9101,60.625,116.794,145.49,170.34,29.29,72.9334
2020-07-16,299.544,251.674,142.39,266.129,23.1474,100.966,132.336,57.8395,38.3587,60.2346,116.872,146.186,168.73,29.16,72.0634
2020-07-17,300.435,251.97,142.817,265.609,22.9553,102.325,131.729,58.152,38.5758,60.5888,116.992,145.874,170.12,29.1,73.0002
2020-07-20,302.855,259.118,142.191,265.689,22.8495,102.305,133.83,57.5653,39.0722,60.8842,117.112,146.237,170.94,29.12,72.1263
2020-07-21,303.507,256.401,144.196,267.208,23.3008,102.246,134.038,58.0653,39.4322,61.0085,117.182,146.324,173,29.72,72.3032
2020-07-22,305.231,257.31,144.276,268.846,23.3008,103.169,135.184,58.5287,39.2609,61.1699,117.281,146.766,175.63,29.75,73.4081
2020-07-23,301.572,250.586,144.425,265.559,23.3196,102.692,133.152,58.7349,38.9448,60.6837,117.42,148.48,177.18,29.41,73.1005
2020-07-24,299.631,248.215,142.311,263.561,23.2622,101.562,133.392,58.6608,38.9101,60.3491,117.38,148.47,178.7,29.44,72.5628
2020-07-27,301.821,252.646,143.799,264.821,23.0702,102.325,134.218,58.9528,39.5136,61.1405,117.301,147.919,182.23,29.72,73.2489
2020-07-28,299.907,249.43,142.36,262.802,23.0128,102.216,132.884,59.1697,39.1895,60.7502,117.38,148.947,183.75,29.35,74.7058
2020-07-29,303.612,252.301,145.496,264.371,23.4452,103.297,134.238,59.2556,39.8194,61.39,117.52,148.693,185.13,29.57,76.1527
2020-07-30,302.52,253.636,144.91,262.163,23.0226,102.563,134.128,59.2556,39.3149,60.4831,117.61,149.679,183.76,28.93,75.6622
2020-07-31,304.904,258.144,143.561,263.222,23.0326,101.988,134.826,59.1984,39.0446,59.1946,117.66,149.585,185.43,29.07,75.5216
2020-08-03,307.02,261.646,145.903,265.589,23.0988,103.039,134.536,59.0386,39.3149,60.3491,117.709,148.825,185.64,29.34,74.52
2020-08-04,308.206,262.605,146.895,267.277,23.0028,102.573,135.632,59.7742,39.8377,60.6837,117.928,150.242,189.59,29.78,75.6337
2020-08-05,310.121,263.254,149.822,270.864,23.3196,103.059,137.275,59.651,40.2711,60.8842,117.709,148.929,191.35,30.23,75.2533
2020-08-06,312.217,266.742,149.763,272.762,23.3106,102.494,137.951,59.6421,40.3982,60.9507,117.869,149.766,193.89,30.18,75.3733
2020-08-07,312.437,263.654,152.144,273.462,23.8083,102.831,138.161,59.9626,39.5669,60.7022,117.739,148.763,190.81,29.85,76.4486
2020-08-10,313.355,262.537,153.722,276.958,23.9806,102.474,139.803,60.2762,39.6665,60.9038,117.63,148.091,190.15,30.16,76.5706
2020-08-11,310.761,257.557,152.838,276.009,24.2576,101.839,139.525,59.8591,39.5584,61.1229,117.301,146.324,179.94,29.82,75.4676
2020-08-12,315.098,264.037,153.454,278.856,24.1934,103.565,141.376,60.6331,40.0905,62.4779,117.062,144.991,179.1,30.56,76.2285
